,asin,page,stars,author,date,title,comment,verified,helpful,pics,video,comment_id,author_status
555,B01608LKP4,3,5,AEWIMSJTSCXVX5GBE3TJNNX7FFWA,21 December 2017,Five Stars,Lovely bday pressie for my 3 years old. She loves it,Verified Purchase,0,0,0,R1QABY8R5Y6P6M,none
556,B00O4E4040,7,5,AHNXIES7JBDZ57ZBIJTEYCEW4FCA,9 January 2018,Good value and a fun vehicle,"A good idea to make this in advance of giving the present, takes quite a time, but 4 year old granddaughter is enjoying playing with the Summer Camper, especially as she can sit the toy family inside and pretend they are travelling to their camp site. Plenty for the imagination.",0,0,0,0,R2NVLFB8SG6IMW,none
557,B00O4E4040,7,5,AEMMIXH3SFR7QEO2I54I4RYXHACA,16 May 2016,... and the table in the roof and that is good. the roof comes off so you can move ...,I have the older virson with the bike rack and the table in the roof and that is good. the roof comes off so you can move playmobil people around in side the motorhome.,0,0,0,0,R19Q7XZK7S8LHO,none
558,B00O4E4040,7,5,AGZXFQGZHBMKVWIOAKT25WQVYKPQ,24 June 2016,This is the best toy I've ever been given,This is the best toy I've ever been given. It has a cupboard on the side  and  storage space under the bed. I am 8 years old.,0,1,0,0,R2P0UEF5DZGCZZ,none
559,B00O4E4040,7,5,AEV5Q6HAAM26MXZIRLUG22S5O5XQ,22 January 2018,I want a 6671,I  want  a  6671  please,0,0,0,0,R6TSNZ13OY1OT,none
560,B00O4E4040,7,5,AGUCLXEB6HBGYH4N4UDFDEUVALOA,30 April 2016,A fantastic set - hours of play!,"Playmobil create such detailed toys, and this Summer Fun camper van is another great example.",0,1,0,0,R2SZ1W6KTM37QF,none
561,B00O4E4040,7,5,AGWEVGDP4BL6J6UYDT53BXSXVE2Q,27 April 2016,Holiday time,"There's something really satisfying, even for an adult, about this camper van. The way all the little accessories pack away under roof top box or beds is fun, and after minimal assembly if some wheels and stickers you are ready to hit the road. Like all playmobil, of which we have mryiad sets, the 4 figures can hold items and interact with the accessories.  The surfboard, mini food, tiny sink, chairs and tables are all fun. The top lifts off to put everything away; everything has a place and there's even a fire extinguisher for safe camping!",0,2,0,0,R147BS5CDYVLSH,TOP 500 REVIEWER
562,B00O4E4040,7,5,AHUW7UT66EJLNMP3R7OG5O72IDLA,28 April 2016,Playmobil 6671 Summer Fun Water Park Summer Camper,"This camping set is perfect for hours of fun and imaginative play. The camper sleeps four and comes with loads of accessories and furniture such as tables, chairs, dishes and food.",0,0,0,0,R1XVG0JG4XZQQ9,VINE VOICE
563,B00VLUZ31O,8,4,AE2GM3LVPW5EFHCPIFAYTLCQGEZQ,16 February 2017,Four Stars,Very nice,Verified Purchase,0,0,0,R2LVPIE9R9IZLI,none
564,B00VLUZ31O,8,4,AEI4FVHED55WMOILFLHPZ2RQR3FQ,5 September 2016,it takes a good few hours to put together,We got this for our four year old daughter's birthday. She loves it! However a word of warning....it takes a good few hours to put together. The pieces aren't grouped in any way and the Instructions don't prompt you at best times to put stickers on. The stickers are very sticky and once on difficult to fix -so if you are a perfectionist beware. It doesn't account for all pieces either so at the end we were depending on the pictures on the box to complete the hospital. Great gift and well designed but assembly is not for the faint hearted,Verified Purchase,0,0,0,RJLDQ9FY1QWEA,none
565,B00VLUZ31O,8,5,AEVGNSB4ZNJNXHO4AQ5OAE2WYMXA,31 December 2016,Would definitely recommend!,This is the first Playmobil toy I have bought & I will definitely be buying more for my 3.5 year old son. I was pleased to discover that the hospital comes fully furnished & with hospital staff & patients too! Being a Radiographer I chose to buy him the X-ray room too & it fits in really well.,Verified Purchase,0,0,0,R1ANVEAFZ6DGYO,none
566,B00VLUZ31O,8,5,AFRFWU33Y5CVXBOLLXHA75HWJSKQ,30 April 2016,Good play set, It’s solid and should withstand being played with by kids.  There are a few small fiddly bits but it feels robust overall.  It’s a respected brand and I remember playing with my western set when I was younger without any fear of anything breaking.,0,6,0,1,R280XL84Z7924,none
567,B00VLUZ31O,8,5,AHHU4GNYMKDNXQGYBSMJDA47LATQ,4 October 2017,Great for interacting,"Great for interacting,  play role, making children more confident about hospital... Great fun...My daughter plays with it every day",Verified Purchase,0,0,0,R1QDJKLCEG8VSW,none
568,B00VLUZ31O,8,3,AF2HET4AMPZNUHB4H7QW76NXJIFQ,16 November 2016,Three Stars,"So many bits, keeps falling apart",Verified Purchase,0,0,0,R28V2PHYKMWDV5,none
569,B00VLUZ31O,8,5,AHFAWN5ZFR4DUZ273ZPFA2HXZMDQ,24 November 2016,Five Stars,DAUGHTER WILL LOVE THIS,Verified Purchase,0,0,0,RFCSKPEZTIVH0,none
570,B00VLUZ31O,8,4,AGKMM24LO6GG432B2E2QI2OGDV4Q,26 April 2016,I beg you to make it up before handing it over.,"There is no doubt this will a hugely popular and enjoyable toy for 4 -10 year old boys or girls, aspiring Drs, and  Nurses. It is a wonderful set up. The children's hospital with its wards and reception is easy to access from the front, and the back. The lift is simple but impressive. I can see that adding extra bits later like an ambulance, helicopter etc will be even more exciting. Hours of fun for my grandchildren assured; as with all Playmobil, exasperating as tidying the hundred of tiny bits pre vacuuming is. For extra realism of course you could have Junior doctors protesting outside the doors, holding placards and a queue of extra Playmobil people snaking out of the door of A&E, Pirates perhaps, injured during their battles!",0,36,12,0,R7DJNIAQ0MMYD,TOP 500 REVIEWER
571,B00VLUZ31O,8,4,AHR3DQ7TP7CYCZ5PNEXWYZKBQGOA,10 January 2018,"Requires one adult with infinite patience + several child-free hours, (not included)","It took me ages to put this together. It’s not that the instructions are difficult to follow, in fact they’re really good, the whole business is just so fiddly. There’s also no apparent rationale to how all the tiny parts have been packaged. You end up with all the internal plastic bags open at once. This maximises the chance of little bits getting lost and means that it takes ages to find the constituents for each relatively small component.",0,0,0,0,R3D3V7D88F26H7,none
572,B00VLUZ31O,8,5,AGHTFSN4NZTMWYNVTFLHJHNBCLEA,25 April 2016,Hours of fun,Playmobil has always been a favourite in our house and this hospital has got to be one of the best sets we've had. The level of detail is exceptional - working lift and operating table. The kids love it and it also reassures them that hospitals are not too scary places. Hours of fun and educational too. Brilliant design.,0,0,0,0,R22FWF2JIMS5RB,VINE VOICE
573,B00VLUZ31O,9,5,AHSXBNZ6JZIBUFJZJGFKVULZXSQA,7 May 2016,"Once built, spectacular","There is, be warned, a substantial amount of putting together required to assemble this kit, and for all the robustness and good quality of fabrication, the same does not extend to the instructions manual, which is somewhat unhelpful.  Allow a couple of hours, however, and what you're left with is a dolls house like hospital play set with bags of appeal for both adults and children, and some humour too.  This is a free-form set with many small parts, which therefore does lead to a degree of playroom chaos, and which does require some degree of both imaginative play and adult oversight, but neither is a bad thing.  In addition, the modular design allows for this to be combined with expansion sets to bike bigger and better hospital buildings.  All in all, another great toy.",0,0,0,0,R3N64PPFZ7EDZP,none
574,B00VLUZ31O,9,5,AFI33QJQR5DL2HUJOYHOGY3ITASA,29 April 2016,Superb hospital set-up,"Wow. The attention to detail is staggering in this Childrens hospital set. The surgical theatre is excellent with its defib, surgical light etc. There are an enormous amount of small pieces which can be easily lost so some care is needed and the construction is pretty full on though easy to follow without too much difficulty.",0,0,0,0,R1TO8MUNMJKEYE,none
575,B00VLUZ31O,9,4,AHU2PK5QIB36AOXMVVL66FENCDZA,25 May 2016,Much larger than I thought - but good fun,"I didn't realise how large this was until I saw the box - and be prepared, it'll take a bit of effort to construct it!",0,0,0,0,R28CZ8G8QML241,VINE VOICE
576,B00VLUZ31O,9,5,AG47YWQORYS5BO2LON7EOOENFFPA,15 May 2016,Perfect for imaginitive play,"As with all Playmobil toys this is well made and detailed and a real delight to enhance a child's imaginations.  The kids in our family played with it for ages, setting it up and inventing scenarios.  It's not at the cheap end of the toy network, but as a longterm investment for childhood play, it's actually very good value.  It will also suit both genders which is a big plus too.",0,0,0,0,RCN06TBCFHOMJ,VINE VOICE
577,B00VLUZ31O,9,5,AEGFF2UMQI6NA3KMMXDY4ILOWJ3A,20 March 2017,Fantastic quality and excellent value for money.,"This is one of the best sets Playmobil produce currently in my opinion. Although it's a large set, the attention to detail and quality is still second to none. Our 3 year old has been playing with Playmobil for a year or so now, and I'm glad we have just got the hospital, as I don't think it's a set that is practical for under 3's due to the large number of small parts. Be aware this will take some hours to put together so be prepared to set aside some time!",0,1,0,0,RTA975CTZO1HQ,none
578,B00VLUZ31O,9,5,AEWAGMVIBUQMHUDJY3J7QIVMEUUQ,28 May 2016,Substantial set for lots of fun,"Containing 291 pieces, this is a substantial set that will provide lots of enjoyment. As well as the hospital building, there are a great many objects to go inside, including weighing scales, clipboards, a reclining bed, trolley, and medical equipment. There are also staff and several patients. Overall, good fun for building and playing.",0,0,0,0,R3LN6D7F5O9V7W,VINE VOICE
579,B00VLUZ31O,9,5,AG55H65FVTHOW5AF2ZJ4BZFXVUQA,27 April 2016,A Great Hospital Set,"This is a brilliant toy for children and has gone down a treat.  As at least one other person has pointed out this does take a while to put together as you literally have to build the hospital, but the pieces are solid and there is an instruction manual to help you.  Obviously with something like this that is quite large I suppose there are only two options, to make it like this, or to have it fully built, but with the latter it would need a much bigger box and would be a pain to pick up in a shop or for posting.  As well as building the hospital you also have to put other things together, such as the wheels on the bed, etc.  This in itself can be a bit of fun as your child or children and partner can also get involved.",0,7,0,0,R1ULCPIT6JDKTB,HALL OF FAME
580,B00VLUZ31O,9,5,AFLFDQUV2V6UZYKTNM4OX23AYZYQ,28 April 2016,"A fantastic toy to fire a child's imagination, hours of fun","My grandchildren love to play with 'little things' (in other words tiny toys which fit together) and I have already got the Playmobile Lifeboat Station for my 5 year old grandson which he loves, although of course he needed help to put it together.  It's always a good idea to keep toys at home for when they come to visit, so this children's hospital will stay here, in its box, to save it getting mixed up with all the other little things that they play with.",0,0,0,0,R19I1ZZYLTQEA0,TOP 1000 REVIEWER
581,B00VLUZ31O,9,5,AFUDSIOGRWKNJW4ACTTZR5HOUXTQ,17 May 2016,Amazing playset,"Part of the fun of Playmobil is the assembly. This was my children's first steps towards lego. This is a very large and complex set and it is great fun to build together, but it is not something that small children will be able to do alone. Firstly because of the complexity and secondly because of the size of the small parts. This is a problem if you have children under 3 as there are many parts that they could swallow. The ""cuffs"" are a particular case.",0,0,0,0,R1P5AGG7JEHAPJ,VINE VOICE
582,B00VLUZ31O,9,5,AHA5TS7N7K7OQQIWHLBT4TDPOBXQ,28 April 2016,Playmobil 6657 City Life Furnished Children's Hospital,"The Playmobil 6657 City Life Furnished Children's Hospital is marketed as being suitable for ages 4-10 and comes complete with 5 Playmobil figures and over 50 accessories, bits and bobs in 15 different plastic bags! Quite simply Playmobil have thought of, and included, everything necessary for a child to have a well-equipped play hospital from the reception area with lift to the operating theatre with adjustable operating table and light to the baby nursery and children’s room – if only the NHS was as well equipped!! My visiting toddlers, one of whom has spent quite a few nights in hospital to date and loves playing doctors, have thoroughly enjoyed this playset and go straight to it on every visit and have many hours of imaginative play and fun.",0,2,0,0,R2QWS9YHIY4TW0,VINE VOICE
583,B00O4E4040,5,5,AGARY25C3XAMSSIQDSW5CKFGPTCQ,28 April 2016,Five Stars,"Bought as presents for Grandchildren, we are well pleased",Verified Purchase,0,0,0,R3IEXKA49OYBR5,none
584,B00O4E4040,5,5,AEI47EZHBEBMCCE73ZJIPKJFDV7Q,14 June 2016,Playmobil summer fun water park,Hours and hours of fun and imaginative play.,Verified Purchase,0,0,0,RAV76J1B2QXEL,none
585,B00O4E4040,5,5,AGZIFZAWYXJV6DGUI234VYBZDZKA,25 April 2016,Absolutely Fab!,"After spending a summer in the US, my son was obsessed with motor homes. My 4 year-old son loves this. He is always putting daddy on the toilet, and mommy in the kitchen however. Daddy does dishes on occasion thought. The only fault after a few months of play is that when the cord from the sink is pulled out, it does not go back in. So, we have an extra-long dish-washing faucet. All of the silverware can't fit at the table, but if they were any smaller we'd never be able to find them. Product did require some assembly so be sure to do that before giving it to your impatient child. I liked all of the different sleeping and eating options. Very cute details like a camera around the neck for sightseeing and fire extinguishers for safety (they get used with his fire trucks and other toys too).",Verified Purchase,0,0,0,RKUDPE87TYT0Y,none
586,B00O4E4040,5,5,AH6AQ6A3Q5RSZXGFUPSOFQZJDF2Q,7 January 2017,Fantastic,Bought for my 3 year old and she loves it!,Verified Purchase,3,0,0,R2ZOTNPHCSCEDU,none
587,B00O4E4040,5,4,AHCCL3ZVEMX5OLEH6ENUUW6EKK7Q,28 September 2017,"Good toy, too many tiny parts","Good toy and my 3 year old loves it but there were so many tiny fidgety bits to be put together (and many more to be lost). This is our first Playmobil so not sure whether that's typical, but it was a good 20 minutes before my son could play with it.",Verified Purchase,1,0,0,RIH0A5GD8V1R3,none
588,B00O4E4040,5,5,AGKVIVKDJ5DFMIHXMXDX5VKSP55A,27 October 2017,Amazingly good x,"Awesome, comes with everything, really good toy",Verified Purchase,2,0,0,RK2Z0G40Y3AFV,none
589,B00O4E4040,5,5,AEZ75QN6CHQTK7XKRYXMCC7LQ4KA,13 July 2017,Thumbs up,Really pleased with how,Verified Purchase,1,0,0,R1DYT77VYLYCOR,none
590,B00O4E4040,5,5,AHSZSHJZKMCLPJXGQKB7GRG4CEWA,28 July 2016,Big hit as a present.,My granddaughter loved this present and plays with it at every opportunity.,Verified Purchase,1,0,0,R3IZWG2LNYR71C,none
591,B00O4E4040,5,5,AFX2VNF2M4CC7BOQZOAFZE2UPXUQ,27 April 2016,Fun set with great attention to detail.,"When I was little I was obsessed with camper vans and always wished I could have one. Well now I do, but for my daughter!",0,1,0,0,R2VHI6VOTETZQI,VINE VOICE
592,B00O4E4040,5,5,AHD62I56U6CKSUGEBSYB72YY74PA,28 April 2016,"PROVIDES HOURS OF PLAY AND FUN, STIMULATES THE IMAGINATION, AND ROBUST ENOUGH TO BE HANDED DOWN THE GENERATIONS","Playmobil have been around for as long as I can remember, my children still play with figures and toys from the range that have been handed down and are over 15 years old.",0,1,0,0,R353XHBQ7X784X,TOP 500 REVIEWER
